#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type"
"103944","103931","Cartilago epiphysialis","Epiphyseal cartilage","A02.0.00.019","394","B",""
"103953","103931","Lamina epiphysialis","Epiphyseal plate","A02.0.00.020","395","B",""
"103966","103931","Linea epiphysialis","Epiphyseal line","A02.0.00.021","396","B",""
"103977","103774","Apophysis","Apophysis","A02.0.00.023","397","B",""
"103989","103774","Facies articularis","Articular surface","A02.4.05.003","398","B",""
"103990","103774","Fossa articularis","Articular fossa","A03.0.00.023","399","B",""
"104008","103774","Caput articulare","Articular head","A03.0.00.024","400","B",""
"104019","103774","Foramen nutricium","Nutrient foramen","A02.0.00.041","401","B",""
"104024","103774","Canalis nutricius","Nutrient canal","A02.0.00.042","402","B",""
"104035","103774","Centra ossificationum","Ossification centers","","403","B",""
"104043","104035","Centrum primarium ossificationis","Primary ossification center","A02.0.00.044","404","B",""
"104056","104035","Centrum secundarium ossificationis","Secondary ossification center","A02.0.00.045","405","B",""
"104062","103524","Cranium","Cranium","A02.1.00.001","406","B","G"
"104070","104062","Norma frontalis cranii","Frontal aspect of cranium","A02.1.00.002","407","B",""
"104081","104062","Norma superior cranii","Superior aspect of cranium","A02.1.00.003","408","B",""
"104097","104062","Norma occipitalis cranii","Occipital aspect of cranium","A02.1.00.004","409","B",""
"104100","104062","Norma lateralis cranii","Lateral aspect of cranium","A02.1.00.005","410","B",""
"104113","104062","Norma inferior cranii","Inferior aspect of cranium","A02.1.00.006","411","B",""
"104121","104062","Pericranium","Pericranium","A02.1.00.011","412","B",""
"104137","104062","Cavitas cranii","Cranial cavity","A02.1.00.012","413","B",""
"104145","104062","Frons cranii","Forehead of cranium","A02.1.00.013","414","B",""
"104159","104062","Occiput cranii","Occiput of cranium","A02.1.00.014","415","B",""
"104168","104062","Vertex cranii","Vertex of cranium","","416","B",""
"104176","104062","Nasion","Nasion","A02.1.00.015","417","B",""
"104184","104062","Bregma","Bregma","A02.1.00.016","418","B",""
"104192","104062","Locus lambda","Lambda","A02.1.00.017","419","B",""
"104202","104062","Inion","Inion","A02.1.00.018","420","B",""
"104215","104062","Pterion","Pterion","A02.1.00.019","421","B",""
"104228","104062","Asterion","Asterion","A02.1.00.020","422","B",""
"104231","104062","Porion","Porion","","423","B",""
"104244","104062","Basion","Basion","A02.1.04.003","424","B",""
"104253","104062","Opisthion","Opisthion","A02.1.04.004","425","B",""
"104266","104062","Fossa temporalis","Temporal fossa","A02.1.00.022","426","B",""
"104277","104062","Arcus zygomaticus","Zygomatic arch","A02.1.00.023","427","B",""
"104289","104062","Fossa infratemporalis","Infratemporal fossa","A02.1.00.024","428","B",""
"104290","104062","Fossa pterygopalatina","Pterygopalatine fossa","A02.1.00.025","429","B",""
"104304","104062","Fissura pterygomaxillaris","Pterygomaxillary fissure","A02.1.00.026","430","B",""
"104312","104062","Fonticuli cranii","Fontanelles","A02.1.00.027","431","B",""
"104320","104312","Fonticulus anterior","Anterior fontanelle","A02.1.00.028","432","B",""
"104336","104312","Fonticulus posterior","Posterior fontanelle","A02.1.00.029","433","B",""
"104348","104312","Fonticulus sphenoideus","Sphenoidal fontanelle","A02.1.00.030","434","B",""
"104357","104312","Fonticulus mastoideus","Mastoid fontanelle","A02.1.00.031","435","B",""
"104361","104062","Calvaria","Calvaria","A02.1.00.032","436","B","G"
"104373","104361","Lamina externa calvariae","External table of calvaria","A02.1.00.034","437","B",""
"104385","104361","Diploe","Diploe","A02.1.00.035","438","B",""
"104399","104385","Canales diploici","Diploic canals","A02.1.00.036","439","B",""
"104407","104361","Lamina interna calvariae","Internal table of calvaria","A02.1.00.037","440","B",""
"104410","104407","Sulcus sinus sagittalis superioris","Groove for superior sagittal sinus","A02.1.00.038","441","B",""
"104429","104407","Foveolae granulares","Granular foveolae","A02.1.00.039","442","B",""
"104432","104407","Impressiones gyrorum","Impressions of cerebral gyri","A02.1.00.040","443","B",""
"104441","104407","Juga cerebralia","Eminences of cerebral sulci","","444","B",""
"104455","104407","Sulci venosi","Venous grooves","A02.1.00.041","445","B",""
"104464","104407","Sulci arteriosi","Arterial grooves","A02.1.02.006","446","B",""
"104478","104062","Basis cranii","Cranial base","A02.1.00.044","447","B","G"
"104486","104478","Basis interna cranii","Internal surface of cranial base","A02.1.00.045","448","B",""
"104493","104486","Fissura sphenopetrosa","Sphenopetrosal fissure","A02.1.00.046","449","B",""
"104503","104486","Fissura petrooccipitalis","Petrooccipital fissure","A02.1.00.047","450","B",""
"104516","104486","Fossa anterior cranii","Anterior cranial fossa","A02.1.00.048","451","B",""
"104527","104486","Fossa media cranii","Middle cranial fossa","A02.1.00.049","452","B",""
"104534","104486","Fossa posterior cranii","Posterior cranial fossa","A02.1.00.050","453","B",""
"104542","104534","Clivus","Clivus","A02.1.00.051","454","B",""
"104550","104534","Sulcus sinus petrosi inferioris","Groove for inferior pertrosal sinus","A02.1.00.052","455","B",""
"104569","104534","Sulcus sinus sigmoidei","Groove for sigmoid sinus","A02.1.02.003","456","B",""
"104575","104478","Basis externa cranii","External surface of cranial base","A02.1.00.053","457","B",""
"104588","104575","Foramen jugulare","Jugular foramen","A02.1.00.054","458","B",""
"104591","104575","Foramen lacerum","Foramen lacerum","A02.1.00.055","459","B",""
"104606","104575","Foramen sphenotemporale","Sphenotemporal foramen","","460","B",""
"104611","104575","Palatum osseum","Bony palate","A02.1.00.056","461","B",""
"104622","104611","Canalis palatinus major","Greater palatine canal","A02.1.00.057","462","B",""
"104633","104611","Foramen palatinum majus","Greater palatine foramen","A02.1.00.058","463","B",""
"104640","104611","Fossa incisiva","Incisive fossa","A02.1.00.060","464","B",""
"104654","104611","Torus palatinus","Palatine torus","A02.1.00.063","465","B",""
"104665","104575","Canalis palatovaginalis","Palatovaginal canal","A02.1.00.064","466","B",""
"104679","104575","Canalis vomerovaginalis","Vomerovaginal canal","A02.1.00.065","467","B",""
"104687","104575","Canalis vomerorostralis","Vomerorostral canal","A02.1.00.066","468","B",""
"104698","104062","Orbita","Orbit","A02.1.00.067","469","B","G"
"104709","104698","Periorbita","Periorbita","A15.2.07.002","470","B",""
"104714","104698","Septum orbitale","Orbital septum","A15.2.07.003","471","B",""
"104723","104698","Cavitas orbitae","Orbital cavity","A02.1.00.068","472","B",""
"104738","104723","Aditus orbitae","Orbital opening","A02.1.00.069","473","B",""
"104746","104723","Margo orbitalis","Orbital margin","A02.1.00.070","474","B",""
"104751","104746","Margo supraorbitalis","Supraorbital margin","A02.1.00.071","475","B",""
"104767","104746","Margo infraorbitalis","Infraorbital margin","A02.1.00.072","476","B",""
"104772","104746","Margo lateralis orbitae","Lateral margin of orbit","","477","B",""
"104780","104746","Margo medialis orbitae","Medial margin of orbit","","478","B",""
"104795","104698","Paries superior orbitae","Roof of orbit","","479","B",""
"104805","104698","Paries inferior orbitae","Floor of orbit","A02.1.00.076","480","B",""
"104818","104698","Paries lateralis orbitae","Lateral wall of orbit","A02.1.00.077","481","B",""
"104826","104818","Foramen cranioorbitale","Cranioorbital foramen","","482","B",""
"104839","104698","Paries medialis orbitae","Medial wall of orbit","A02.1.00.078","483","B",""
"104847","104839","Foramen ethmoideum anterius","Anterior ethmoidal foramen","A02.1.00.079","484","B",""
"104852","104839","Foramen ethmoideum posterius","Posterior ethmoidal foramen","A02.1.00.080","485","B",""
"104860","104839","Fossa sacci lacrimalis","Fossa for lacrimal sac","A02.1.00.082","486","B",""
"104871","104698","Apex orbitae","Apex of orbit","","487","B",""
"104883","104698","Fissura orbitalis superior","Superior orbital fissure","A02.1.00.083","488","B",""
"104894","104698","Fissura orbitalis inferior","Inferior orbital fissure","A02.1.00.084","489","B",""
"104901","104062","Canalis nasolacrimalis","Nasolacrimal canal","A02.1.00.085","490","B","G"
"104917","104062","Pars ossea septi nasi","Bony part of nasal septum","A02.1.00.087","491","B","G"
"104925","104062","Cavitas nasalis cranii","Nasal cavity of cranium","A02.1.00.086","492","B","G"
"104930","104925","Apertura piriformis","Piriform aperture","A02.1.00.088","493","B",""
"104949","104925","Meatus nasalis superior cranii","Superior nasal meatus of cranium","","494","B",""
"104958","104925","Meatus nasalis medius cranii","Middle nasal meatus of cranium","","495","B",""
"104963","104925","Meatus nasalis inferior cranii","Inferior nasal meatus of cranium","","496","B",""
"104974","104963","Ostium canalis nasolacrimalis","Opening of nasolacrimal canal","A02.1.00.092","497","B",""
"104982","104925","Meatus nasalis communis cranii","Common nasal meatus of cranium","","498","B",""
"104996","104925","Recessus sphenoethmoideus cranii","Sphenoethmoidal recess of cranium","A02.1.00.094","499","B",""
"105001","104925","Meatus nasopharyngeus cranii","Nasopharyngeal meatus of cranium","A02.1.00.095","500","B",""
"105017","104925","Choana cranii","Choana of cranium","A02.1.00.096","501","B",""
"105025","104925","Foramen sphenopalatinum","Sphenopalatine foramen","A02.1.00.097","502","B",""
"105030","103524","Ossa cranii","Bones of cranium","A02.1.01.001","503","B","G"
"105049","105030","Os parietale","Parietal bone","A02.1.02.001","504","B","G"
"105058","105049","Facies interna ossis parietalis","Internal surface of parietal bone","A02.1.02.002","505","B",""
"105063","105058","Sulcus arteriae meningeae mediae","Groove for middle meningeal artery","A02.1.02.005","506","B",""
"105074","105049","Facies externa ossis parietalis","External surface of parietal bone","A02.1.02.007","507","B",""
"105082","105074","Linea temporalis superior","Superior temporal line","A02.1.02.008","508","B",""
"105096","105074","Linea temporalis inferior","Inferior temporal line","A02.1.02.009","509","B",""
"105105","105074","Eminentia parietalis","Parietal eminence","A02.1.02.010","510","B",""
"105118","105049","Margo occipitalis ossis parietalis","Occipital border of parietal bone","A02.1.02.011","511","B",""
"105126","105049","Margo squamosus ossis parietalis","Squamosal border of parietal bone","A02.1.02.012","512","B",""
"105139","105049","Margo sagittalis ossis parietalis","Sagittal border of parietal bone","A02.1.02.013","513","B",""
"105147","105049","Margo frontalis ossis parietalis","Frontal border of parietal bone","A02.1.02.014","514","B",""
"105152","105049","Angulus frontalis ossis parietalis","Frontal angle of parietal bone","A02.1.02.015","515","B",""
"105160","105049","Angulus occipitalis ossis parietalis","Occipital angle of parietal bone","A02.1.02.016","516","B",""
"105171","105049","Angulus sphenoideus ossis parietalis","Sphenoidal angle of parietal bone","A02.1.02.017","517","B",""
"105183","105049","Angulus mastoideus ossis parietalis","Mastoid angle of parietal bone","A02.1.02.018","518","B",""
"105194","105049","Foramen parietale","Parietal foramen","A02.1.02.019","519","B",""
"105208","105030","Os frontale","Frontal bone","A02.1.03.001","520","B","G"
"105219","105208","Squama frontalis","Squamous part of frontal bone","A02.1.03.002","521","B",""
"105224","105219","Facies externa squamae frontalis","External surface of squamous part of frontal bone","A02.1.03.003","522","B",""
"105235","105224","Eminentia frontalis","Frontal eminence","A02.1.03.004","523","B",""
"105243","105224","Arcus superciliaris","Superciliary arch","A02.1.03.005","524","B",""
"105256","105224","Glabella","Glabella","A02.1.03.006","525","B",""
"105262","105224","Pars frontalis marginis orbitalis","Frontal part of orbital margin","","526","B",""
"105270","105262","Foramen supraorbitale","Supraorbital foramen","A02.1.03.009","527","B",""
"105281","105262","Incisura supraorbitalis","Supraorbital notch","","528","B",""
"105297","105262","Incisura frontalis","Frontal notch","A02.1.03.010","529","B",""
"105306","105262","Foramen frontale","Frontal foramen","","530","B",""
"105311","105219","Facies temporalis ossis frontalis","Temporal surface of frontal bone","A02.1.03.011","531","B",""
"105322","105311","Margo parietalis ossis frontalis","Parietal margin of frontal bone","A02.1.03.012","532","B",""
"105333","105311","Linea temporalis","Temporal line","A02.1.03.013","533","B",""
"105340","105311","Processus zygomaticus ossis frontalis","Zygomatic process of frontal bone","A02.1.03.014","534","B",""
"105354","105219","Facies interna squamae frontalis","Internal surface of squamous part of frontal bone","A02.1.03.015","535","B",""
"105365","105354","Crista frontalis","Frontal crest","A02.1.03.016","536","B",""
"105379","105354","Foramen caecum ossis frontalis","Foramen cecum of frontal bone","A02.1.03.018","537","B",""
"105387","105208","Pars nasalis ossis frontalis","Nasal part of frontal bone","A02.1.03.019","538","B",""
"105398","105387","Spina nasalis ossis frontalis","Nasal spine of frontal bone","","539","B",""
"105404","105387","Margo nasalis ossis frontalis","Nasal margin of frontal bone","","540","B",""
"105412","105208","Pars orbitalis ossis frontalis","Orbital part of frontal bone","A02.1.03.022","541","B",""
"105420","105412","Lamina orbitalis ossis frontalis","Orbital plate of frontal bone","","542","B",""
"105436","105412","Facies orbitalis ossis frontalis","Orbital surface of frontal bone","","543","B",""
"105448","105436","Spina trochlearis","Trochlear spine","A02.1.03.024","544","B",""
"105457","105436","Fovea trochlearis","Trochlear fovea","A02.1.03.025","545","B",""
"105461","105436","Fossa glandulae lacrimalis","Fossa for lacrimal gland","A02.1.03.026","546","B",""
"105473","105208","Margo sphenoideus ossis frontalis","Sphenoidal margin of frontal bone","A02.1.03.027","547","B",""
"105485","105208","Incisura ethmoidea","Ethmoidal notch","A02.1.03.028","548","B",""
"105499","105208","Sinus ossis frontalis","Sinus of frontal bone","","549","B",""
"105500","105499","Apertura sinus frontalis","Opening of frontal sinus","A02.1.03.030","550","B",""
