#"AnaTermId","ParentId","LatinTerm","EnglishTerm","TA1","TA2","Sex","Type","en","en_Syns","en_GB","en_GB_Syns","la","la_Syns","de","de_Syns","fr","fr_Syns","it","it_Syns","nl","nl_Syns","pl","pl_Syns","pt","pt_Syns","zh","zh_Syns","es","es_Syns"
"252046","252038","substantia alba","white substance","A14.1.05.302","","","white substance","","","","substantia alba","","","","","","","","","","","","","","","","sustancia blanca",""
"252051","252046","raphe pontis","raphe of pons","A14.1.05.303","","","raphe of pons","","","","raphe pontis","","","","","","","","","","","","","","","","rafe del puente",""
"252067","252046","fasciculus longitudinalis medialis","medial longitudinal fasciculus","A14.1.05.304","","","medial longitudinal fasciculus","","","","fasciculus longitudinalis medialis","","","","","","","","","","","","","","","","fascículo longitudinal medial",""
"252072","252046","fasciculus longitudinalis posterior","posterior longitudinal fasciculus","A14.1.05.305","","","posterior longitudinal fasciculus","","","","fasciculus longitudinalis posterior","","","","","","","","","","","","","","","","fascículo longitudinal posterior",""
"252080","252046","fibrae pretectoolivares","pretecto-olivary fibres","A14.1.05.306","","","pretecto-olivary fibres","","","","fibrae pretectoolivares","","","","","","","","","","","","","","","","fibras pretecto-olivares",""
"252095","252046","fibrae tectoolivares","tecto-olivary fibres","A14.1.05.307","","","tecto-olivary fibres","","","","fibrae tectoolivares","","","","","","","","","","","","","","","","fibras tecto-olivares",""
"252102","252046","fibrae tectoreticulares","tectoreticular fibres","A14.1.05.308","","","tectoreticular fibres","","","","fibrae tectoreticulares","","","","","","","","","","","","","","","","fibras tectorreticulares",""
"252115","252046","tractus spinalis nervi trigemini","spinal tract of trigeminal nerve","A14.1.05.309","","","spinal tract of trigeminal nerve","","","","tractus spinalis nervi trigemini","","","","","","","","","","","","","","","","tracto espinal del nervio trigémino",""
"252128","252046","lemniscus trigeminalis","trigeminal lemniscus","A14.1.05.310","","","trigeminal lemniscus","","","","lemniscus trigeminalis","","","","","","","","","","","","","","","","lemnisco trigeminal",""
"252131","252128","tractus trigeminothalamicus anterior","anterior trigeminothalamic tract","A14.1.05.311","","","anterior trigeminothalamic tract","","","","tractus trigeminothalamicus anterior","","","","","","","","","","","","","","","","tracto trigeminotalámico anterior",""
"252144","252128","tractus trigeminothalamicus posterior","posterior trigeminothalamic tract","A14.1.05.312","","","posterior trigeminothalamic tract","","","","tractus trigeminothalamicus posterior","","","","","","","","","","","","","","","","tracto trigeminotalámico posterior",""
"252153","252046","tractus mesencephalicus nervi trigemini","mesencephalic tract of trigeminal nerve","A14.1.05.313","","","mesencephalic tract of trigeminal nerve","","","","tractus mesencephalicus nervi trigemini","","","","","","","","","","","","","","","","tracto mesencefálico del nervio trigémino",""
"252166","252046","genu nervi facialis","genu of facial nerve","A14.1.05.314","","","genu of facial nerve","","","","genu nervi facialis","","","","","","","","","","","","","","","","rodilla del nervio facial",""
"252177","252046","corpus trapezoideum","trapezoid body","A14.1.05.315","","","trapezoid body","","","","corpus trapezoideum","","","","","","","","","","","","","","","","cuerpo trapezoide",""
"252189","252046","tractus olivocochlearis","olivocochlear tract","A14.1.05.316","","","olivocochlear tract","","","","tractus olivocochlearis","","","","","","","","","","","","","","","","tracto olivococlear",""
"252190","252046","lemniscus lateralis","lateral lemniscus","A14.1.05.317","","","lateral lemniscus","","","","lemniscus lateralis","","","","","","","","","","","","","","","","lemnisco lateral",""
"252206","252046","striae medullares ventriculi quarti","medullary striae of fourth ventricle","A14.1.05.318","","","medullary striae of fourth ventricle","","","","striae medullares ventriculi quarti","","","","","","","","","","","","","","","","estrías medulares del cuarto ventrículo",""
"252211","252046","stria cochlearis anterior","anterior acoustic stria","A14.1.05.319","","","anterior acoustic stria","","","","stria cochlearis anterior","","","","","","","","","","","","","","","","estría acústica anterior",""
"252222","252046","stria cochlearis intermedia","intermediate acoustic stria","A14.1.05.320","","","intermediate acoustic stria","","","","stria cochlearis intermedia","","","","","","","","","","","","","","","","estría acústica intermedia",""
"252233","252046","stria cochlearis posterior","posterior acoustic stria","A14.1.05.321","","","posterior acoustic stria","","","","stria cochlearis posterior","","","","","","","","","","","","","","","","estria acústica posterior",""
"252240","252046","tractus pontoreticulospinalis anterior","anterior pontoreticulospinal tract","A14.1.05.322","","","anterior pontoreticulospinal tract","","","","tractus pontoreticulospinalis anterior","","","","","","","","","","","","","","","","tracto pontorretículoespinal anterior",""
"252254","252046","tractus spinocerebellaris anterior","anterior spinocerebellar tract ventral spinocerebe","A14.1.05.323","","","anterior spinocerebellar tract ventral spinocerebe","","","","tractus spinocerebellaris anterior","","","","","","","","","","","","","","","","tracto espinocerebeloso anterior",""
"252265","252046","commissura cochlearis pontis","auditory commissure of pons","A14.1.05.324","","","auditory commissure of pons","","","","commissura cochlearis pontis","","","","","","","","","","","","","","","","comisura coclear del puente",""
"252279","252046","tractus tegmentalis centralis","central tegmental tract","A14.1.05.325","","","central tegmental tract","","","","tractus tegmentalis centralis","","","","","","","","","","","","","","","","tracto tegmental central",""
"252287","252279","fibrae rubroolivares","rubro-olivary fibres","A14.1.05.326","","","rubro-olivary fibres","","","","fibrae rubroolivares","","","","","","","","","","","","","","","","fibras rubro-olivares",""
"252298","252279","fibrae anuloolivares","anulo-olivary fibres","A14.1.05.327","","","anulo-olivary fibres","","","","fibrae anuloolivares","","","","","","","","","","","","","","","","fibras anulo-olivares",""
"252303","252279","fibrae cerebelloolivares","cerebello-olivary fibres","A14.1.05.328","","","cerebello-olivary fibres","","","","fibrae cerebelloolivares","","","","","","","","","","","","","","","","fibras cerebelo-olivares",""
"252316","252046","tractus hypothalamospinalis","hypothalamospinal tract","A14.1.05.329","","","hypothalamospinal tract","","","","tractus hypothalamospinalis","","","","","","","","","","","","","","","","tracto hipotalamoespinal",""
"252327","252046","tractus interstitiospinalis","interstitiospinal tract","A14.1.05.330","","","interstitiospinal tract","","","","tractus interstitiospinalis","","","","","","","","","","","","","","","","tracto intersticioespinal",""
"252334","252046","tractus rubropontinus","rubropontine tract","A14.1.05.331","","","rubropontine tract","","","","tractus rubropontinus","","","","","","","","","","","","","","","","tracto rubropontino",""
"252342","252046","tractus rubrospinalis","rubrospinal tract","A14.1.05.332","","","rubrospinal tract","","","","tractus rubrospinalis","","","","","","","","","","","","","","","","tracto rubroespinal",""
"252350","252046","tractus tectobulbaris","tectobulbar tract","A14.1.05.333","","","tectobulbar tract","","","","tractus tectobulbaris","","","","","","","","","","","","","","","","tracto tectobulbar",""
"252369","252046","tractus tectopontinus","tectopontine tract","A14.1.05.334","","","tectopontine tract","","","","tractus tectopontinus","","","","","","","","","","","","","","","","tracto tectopontino",""
"252375","252038","substantia grisea","grey substance","A14.1.05.401","","","grey substance","","","","substantia grisea","","","","","","","","","","","","","","","","sustancia gris",""
"252388","252375","nuclei raphes","raphe nuclei","A14.1.05.402","","","raphe nuclei","","","","nuclei raphes","","","","","","","","","","","","","","","","núcleos del rafe",""
"252391","252375","formatio reticularis","reticular formation","A14.1.05.403","","","reticular formation","","","","formatio reticularis","","","","","","","","","","","","","","","","formación reticular",""
"252401","252375","nucleus spinalis nervi trigemini","spinal nucleus of trigeminal nerve","A14.1.05.404","","","spinal nucleus of trigeminal nerve","","","","nucleus spinalis nervi trigemini","","","","","","","","","","","","","","","","núcleo espinal del nervio trigémino",""
"252417","252401","subnucleus oralis","oral subnucleus","A14.1.05.405","","","oral subnucleus","","","","subnucleus oralis","","","","","","","","","","","","","","","","subnúcleo oral",""
"252425","252375","nucleus principalis nervi trigemini","principal sensory nucleus of trigeminal nerve","A14.1.05.406","","","principal sensory nucleus of trigeminal nerve","","","","nucleus principalis nervi trigemini","","","","","","","","","","","","","","","","núcleo sensitivo principal del nervio trigémino",""
"252430","252425","nucleus posteromedialis","posteromedial nucleus","A14.1.05.407","","","posteromedial nucleus","","","","nucleus posteromedialis","","","","","","","","","","","","","","","","núcleo posteromedial",""
"252449","252425","nucleus anterolateralis","anterolateral nucleus","A14.1.05.408","","","anterolateral nucleus","","","","nucleus anterolateralis","","","","","","","","","","","","","","","","núcleo anterolateral",""
"252458","253744","nucleus mesencephalicus nervi trigemini","mesencephalic nucleus of trigeminal nerve","A14.1.05.409","","","mesencephalic nucleus of trigeminal nerve","","","","nucleus mesencephalicus nervi trigemini","","","","","","","","","","","","","","","","núcleo mesencefálico del nervio trigémino",""
"252463","252375","nucleus motorius nervi trigemini","motor nucleus of trigeminal nerve","A14.1.05.410","","","motor nucleus of trigeminal nerve","","","","nucleus motorius nervi trigemini","","","","","","","","","","","","","","","","núcleo motor del nervio trigémino",""
"252474","252375","nucleus nervi abducentis","nucleus of abducens nerve","A14.1.05.411","","","nucleus of abducens nerve","","","","nucleus nervi abducentis","","","","","","","","","","","","","","","","núcleo del nervio abducens",""
"252482","252375","nucleus nervi facialis","motor nucleus of facial nerve","A14.1.05.412","","","motor nucleus of facial nerve","","","","nucleus nervi facialis","","","","","","","","","","","","","","","","núcleo motor del nervio facial",""
"252496","252375","nucleus salivatorius superior","superior salivatory nucleus","A14.1.05.413","","","superior salivatory nucleus","","","","nucleus salivatorius superior","","","","","","","","","","","","","","","","núcleo salivar superior",""
"252505","252375","nucleus lacrimalis","lacrimal nucleus","A14.1.05.414","","","lacrimal nucleus","","","","nucleus lacrimalis","","","","","","","","","","","","","","","","núcleo lagrimal",""
"252518","252375","nucleus olivaris superior","superior olivary nucleus","A14.1.05.415","","","superior olivary nucleus","","","","nucleus olivaris superior","","","","","","","","","","","","","","","","núcleo olivar superior",""
"252526","252518","nucleus olivaris superior lateralis","lateral superior olivary nucleus","A14.1.05.416","","","lateral superior olivary nucleus","","","","nucleus olivaris superior lateralis","","","","","","","","","","","","","","","","núcleo olivar superior lateral",""
"252539","252518","nucleus olivaris superior medialis","medial superior olivary nucleus","A14.1.05.417","","","medial superior olivary nucleus","","","","nucleus olivaris superior medialis","","","","","","","","","","","","","","","","núcleo olivar superior medial",""
"252547","252518","nuclei periolivares","peri-olivary nuclei","A14.1.05.418","","","peri-olivary nuclei","","","","nuclei periolivares","","","","","","","","","","","","","","","","núcleos periolivares",""
"252552","252547","nuclei mediales","medial nuclei","A14.1.05.419","","","medial nuclei","","","","nuclei mediales","","","","","","","","","","","","","","","","núcleos mediales",""
"252560","252547","nuclei laterales","lateral nuclei","A14.1.05.420","","","lateral nuclei","","","","nuclei laterales","","","","","","","","","","","","","","","","núcleos laterales",""
"252571","252375","nuclei corporis trapezoidei","nuclei of trapezoid body","A14.1.05.421","","","nuclei of trapezoid body","","","","nuclei corporis trapezoidei","","","","","","","","","","","","","","","","núcleo del cuerpo trapezoide",""
"252583","252571","nucleus anterior corporis trapezoidei","anterior nucleus of trapezoid body","A14.1.05.422","","","anterior nucleus of trapezoid body","","","","nucleus anterior corporis trapezoidei","","","","","","","","","","","","","","","","núcleo anterior del cuerpo trapezoide",""
"252594","252571","nucleus lateralis corporis trapezoidei","lateral nucleus of trapezoid body","A14.1.05.423","","","lateral nucleus of trapezoid body","","","","nucleus lateralis corporis trapezoidei","","","","","","","","","","","","","","","","núcleo lateral del cuerpo trapezoide",""
"252604","252571","nucleus medialis corporis trapezoidei","medial nucleus of trapezoid body","A14.1.05.424","","","medial nucleus of trapezoid body","","","","nucleus medialis corporis trapezoidei","","","","","","","","","","","","","","","","núcleo medial del cuerpo trapezoide",""
"252612","252375","nuclei vestibulares","vestibular nuclei","A14.1.05.425","","","vestibular nuclei","","","","nuclei vestibulares","","","","","","","","","","","","","","","","núcleos vestibulares",""
"252620","252612","nucleus vestibularis medialis","medial vestibular nucleus","A14.1.05.426","","","medial vestibular nucleus","","","","nucleus vestibularis medialis","","","","","","","","","","","","","","","","núcleo vestibular medial",""
"252636","252612","nucleus vestibularis lateralis","lateral vestibular nucleus","A14.1.05.427","","","lateral vestibular nucleus","","","","nucleus vestibularis lateralis","","","","","","","","","","","","","","","","núcleo vestibular lateral",""
"252648","252636","pars parvocellularis","parvocellular part","A14.1.05.428","","","parvocellular part","","","","pars parvocellularis","","","","","","","","","","","","","","","","porción parvocelular",""
"252657","252612","nucleus vestibularis superior","superior vestibular nucleus","A14.1.05.429","","","superior vestibular nucleus","","","","nucleus vestibularis superior","","","","","","","","","","","","","","","","núcleo vestibular superior",""
"252661","252375","nuclei cochleares","cochlear nuclei","A14.1.05.430","","","cochlear nuclei","","","","nuclei cochleares","","","","","","","","","","","","","","","","núcleos cocleares",""
"252673","252375","nuclei lemnisci lateralis","nuclei of lateral lemniscus","A14.1.05.431","","","nuclei of lateral lemniscus","","","","nuclei lemnisci lateralis","","","","","","","","","","","","","","","","núcleos del lemnisco lateral",""
"252685","252673","nucleus posterior lemnisci lateralis","posterior nucleus of lateral lemniscus","A14.1.05.432","","","posterior nucleus of lateral lemniscus","","","","nucleus posterior lemnisci lateralis","","","","","","","","","","","","","","","","núcleo posterior del lemnisco lateral",""
"252699","252673","nucleus intermedius lemnisci lateralis","intermediate nucleus of lateral lemniscus","A14.1.05.433","","","intermediate nucleus of lateral lemniscus","","","","nucleus intermedius lemnisci lateralis","","","","","","","","","","","","","","","","núcleo intermedio del lemnisco lateral",""
"252700","252673","nucleus anterior lemnisci lateralis","anterior nucleus of lateral lemniscus","A14.1.05.434","","","anterior nucleus of lateral lemniscus","","","","nucleus anterior lemnisci lateralis","","","","","","","","","","","","","","","","núcleo anterior del lemnisco lateral",""
"252713","252375","nucleus tegmentalis anterior","anterior tegmental nucleus","A14.1.05.435","","","anterior tegmental nucleus","","","","nucleus tegmentalis anterior","","","","","","","","","","","","","","","","núcleo tegmental anterior",""
"252721","252375","nucleus caeruleus","caerulean nucleus","A14.1.05.436","","","caerulean nucleus","","","","nucleus caeruleus","","","","","","","","","","","","","","","","núcleo cerúleo",""
"252737","252375","nucleus subcaeruleus","subcaerulean nucleus","A14.1.05.437","","","subcaerulean nucleus","","","","nucleus subcaeruleus","","","","","","","","","","","","","","","","núcleo subcerúleo",""
"252745","252375","nuclei interstitiales fasciculi longitudinalis medialis","interstitial nuclei of medial longitudinal fasciculus","A14.1.05.438","","","interstitial nuclei of medial longitudinal fasciculus","","","","nuclei interstitiales fasciculi longitudinalis medialis","","","","","","","","","","","","","","","","núcleo intersticial del fascículo longitudinal medial",""
"252759","252375","nuclei parabrachiales","parabrachial nuclei","A14.1.05.439","","","parabrachial nuclei","","","","nuclei parabrachiales","","","","","","","","","","","","","","","","núcleos parabraquiales",""
"252768","252759","nucleus subparabrachialis","subparabrachial nucleus","A14.1.05.440","","","subparabrachial nucleus","","","","nucleus subparabrachialis","","","","","","","","","","","","","","","","núcleo subparabraquial",""
"252776","252759","nucleus parabrachialis lateralis","lateral parabrachial nucleus","A14.1.05.441","","","lateral parabrachial nucleus","","","","nucleus parabrachialis lateralis","","","","","","","","","","","","","","","","núcleo parabraquial lateral",""
"252784","252776","pars lateralis","lateral part","A14.1.05.442","","","lateral part","","","","pars lateralis","","","","","","","","","","","","","","","","porción lateral",""
"252792","252776","pars medialis","medial part","A14.1.05.443","","","medial part","","","","pars medialis","","","","","","","","","","","","","","","","porción medial",""
"252807","252776","pars posterior","posterior part","A14.1.05.444","","","posterior part","","","","pars posterior","","","","","","","","","","","","","","","","porción posterior",""
"252810","252776","pars anterior","anterior part","A14.1.05.445","","","anterior part","","","","pars anterior","","","","","","","","","","","","","","","","porción anterior",""
"252829","252759","nucleus parabrachialis medialis","medial parabrachial nucleus","A14.1.05.446","","","medial parabrachial nucleus","","","","nucleus parabrachialis medialis","","","","","","","","","","","","","","","","núcleo parabraquial medial",""
"252832","252829","pars medialis","medial part","A14.1.05.447","","","medial part","","","","pars medialis","","","","","","","","","","","","","","","","porción medial",""
"252841","252829","pars lateralis","lateral part","A14.1.05.448","","","lateral part","","","","pars lateralis","","","","","","","","","","","","","","","","porción lateral",""
"252855","252375","nucleus tegmentalis posterior","posterior tegmental nucleus","A14.1.05.449","","","posterior tegmental nucleus","","","","nucleus tegmentalis posterior","","","","","","","","","","","","","","","","núcleo tegmental posterior",""
"252864","252375","nucleus supralemniscalis","supralemniscal nucleus","A14.1.05.450","","","supralemniscal nucleus","","","","nucleus supralemniscalis","","","","","","","","","","","","","","","","núcleo supralemniscal",""
"252878","252375","nuclei reticulares","reticular nuclei","A14.1.05.501","","","reticular nuclei","","","","nuclei reticulares","","","","","","","","","","","","","","","","núcleos reticulares",""
"252886","252878","nucleus reticularis pontis caudalis","caudal pontine reticular nucleus","A14.1.05.502","","","caudal pontine reticular nucleus","","","","nucleus reticularis pontis caudalis","","","","","","","","","","","","","","","","núcleo reticular caudal del puente",""
"252893","252878","nucleus reticularis pontis rostralis","oral pontine reticular nucleus","A14.1.05.503","","","oral pontine reticular nucleus","","","","nucleus reticularis pontis rostralis","","","","","","","","","","","","","","","","núcleo reticular oral del puente",""
"252908","252878","nucleus paralemniscalis","paralemniscal nucleus","A14.1.05.504","","","paralemniscal nucleus","","","","nucleus paralemniscalis","","","","","","","","","","","","","","","","núcleo paralemniscal",""
"252919","252878","nucleus reticularis paramedianus","paramedian reticular nucleus","A14.1.05.505","","","paramedian reticular nucleus","","","","nucleus reticularis paramedianus","","","","","","","","","","","","","","","","núcleo reticular paramediano",""
"252924","252878","nucleus reticularis tegmenti pontis","reticulotegmental nucleus","A14.1.05.506","","","reticulotegmental nucleus","","","","nucleus reticularis tegmenti pontis","","","","","","","","","","","","","","","","núcleo reticulotegmental del puente",""
"252935","252375","nuclei raphes","raphe nuclei","A14.1.05.601","","","raphe nuclei","","","","nuclei raphes","","","","","","","","","","","","","","","","núcleos del rafe",""
"252943","252935","nucleus raphes pontis","pontine raphe nucleus","A14.1.05.602","","","pontine raphe nucleus","","","","nucleus raphes pontis","","","","","","","","","","","","","","","","núcleo pontino del rafe",""
"252956","252935","nucleus raphes medianus","median raphe nucleus","A14.1.05.603","","","median raphe nucleus","","","","nucleus raphes medianus","","","","","","","","","","","","","","","","núcleo mediano del rafe",""
"252962","252935","nucleus raphes posterior","posterior raphe nucleus","A14.1.05.604","","","posterior raphe nucleus","","","","nucleus raphes posterior","","","","","","","","","","","","","","","","núcleo posterior del rafe",""
"252970","251353","ventriculus quartus","fourth ventricle","A14.1.05.701","","","fourth ventricle","","","","ventriculus quartus","","","","","","","","","","","","","","","","cuarto ventrículo",""
"252981","252970","fossa rhomboidea","rhomboid fossa","A14.1.05.702","","","rhomboid fossa","","","","fossa rhomboidea","","","","","","","","","","","","","","","","fosa romboidal",""
"252997","252981","sulcus medianus","median sulcus","A14.1.05.703","","","median sulcus","","","","sulcus medianus","","","","","","","","","","","","","","","","surco medio",""
"253005","252981","eminentia medialis","medial eminence","A14.1.05.704","","","medial eminence","","","","eminentia medialis","","","","","","","","","","","","","","","","eminencia media",""
"253018","252981","colliculus facialis","facial colliculus","A14.1.05.705","","","facial colliculus","","","","colliculus facialis","","","","","","","","","","","","","","","","colículo facial",""
"253026","252981","locus caeruleus","locus caeruleus","A14.1.05.706","","","locus caeruleus","","","","locus caeruleus","","","","","","","","","","","","","","","","locus cerúleo",""
"253039","252981","striae medullares ventriculi quarti","medullary striae of fourth ventricle","A14.1.05.707","","","medullary striae of fourth ventricle","","","","striae medullares ventriculi quarti","","","","","","","","","","","","","","","","estrías medulares del cuarto ventrículo",""
"253047","252981","trigonum nervi hypoglossi","hypoglossal trigone","A14.1.05.708","","","hypoglossal trigone","","","","trigonum nervi hypoglossi","","","","","","","","","","","","","","","","trígono del nervio hipogloso",""
"253052","252981","trigonum nervi vagi","vagal trigone","A14.1.05.709","","","vagal trigone","","","","trigonum nervi vagi","","","","","","","","","","","","","","","","trígono del nervio vago",""
"253060","252981","area vestibularis","vestibular area","A14.1.05.710","","","vestibular area","","","","area vestibularis","","","","","","","","","","","","","","","","área vestibular",""
"253071","252981","funiculus separans","funiculus separans","A14.1.05.711","","","funiculus separans","","","","funiculus separans","","","","","","","","","","","","","","","","funiculus separans",""
"253083","252981","taenia cinerea","grey line","A14.1.05.712","","","grey line","","","","taenia cinerea","","","","","","","","","","","","","","","","tenia cinérea",""
"253094","252970","tegmen ventriculi quarti","roof of fourth ventricle","A14.1.05.713","","","roof of fourth ventricle","","","","tegmen ventriculi quarti","","","","","","","","","","","","","","","","techo del cuarto ventrículo",""
"253107","253094","fastigium","fastigium","A14.1.05.714","","","fastigium","","","","fastigium","","","","","","","","","","","","","","","","fastigio",""
"253110","253094","plexus choroideus","choroid plexus","A14.1.05.715","","","choroid plexus","","","","plexus choroideus","","","","","","","","","","","","","","","","plexo coroideo",""
"253129","253094","tela choroidea","choroid membrane","A14.1.05.716","","","choroid membrane","","","","tela choroidea","","","","","","","","","","","","","","","","tela coroidea",""
"253132","253094","recessus lateralis","lateral recess","A14.1.05.717","","","lateral recess","","","","recessus lateralis","","","","","","","","","","","","","","","","receso lateral",""
"253141","253132","apertura lateralis","lateral aperture","A14.1.05.718","","","lateral aperture","","","","apertura lateralis","","","","","","","","","","","","","","","","orificio lateral",""
"253155","253094","velum medullare superius","superior medullary velum","A14.1.05.719","","","superior medullary velum","","","","velum medullare superius","","","","","","","","","","","","","","","","velo medular superior",""
"253164","253155","frenulum veli medullaris superioris","frenulum of superior medullary vellum","A14.1.05.720","","","frenulum of superior medullary vellum","","","","frenulum veli medullaris superioris","","","","","","","","","","","","","","","","frenillo del velo medular superior",""
"253178","253094","velum medullare inferius","inferior medullary velum","A14.1.05.721","","","inferior medullary velum","","","","velum medullare inferius","","","","","","","","","","","","","","","","velo medular inferior",""
"253186","253094","apertura mediana","median aperture","A14.1.05.722","","","median aperture","","","","apertura mediana","","","","","","","","","","","","","","","","orificio medio",""
"253193","253094","obex","obex","A14.1.05.723","","","obex","","","","obex","","","","","","","","","","","","","","","","óbex",""
"253204","252970","sulcus limitans","sulcus limitans","A14.1.05.724","","","sulcus limitans","","","","sulcus limitans","","","","","","","","","","","","","","","","surco limitante",""
"253212","252970","fovea superior","superior fovea","A14.1.05.725","","","superior fovea","","","","fovea superior","","","","","","","","","","","","","","","","fosita superior",""
"253220","252970","fovea inferior","inferior fovea","A14.1.05.726","","","inferior fovea","","","","fovea inferior","","","","","","","","","","","","","","","","fosita inferior",""
"253236","251389","fossa interpeduncularis","interpeduncular fossa","A14.1.06.001","","","interpeduncular fossa","","","","fossa interpeduncularis","","","","","","","","","","","","","","","","fosa interpeduncular",""
"253248","251389","substantia perforata posterior","posterior perforated substance","A14.1.06.002","","","posterior perforated substance","","","","substantia perforata posterior","","","","","","","","","","","","","","","","sustancia perforada posterior",""
"253257","251389","sulcus nervi oculomotorii","oculomotor sulcus","A14.1.06.003","","","oculomotor sulcus","","","","sulcus nervi oculomotorii","","","","","","","","","","","","","","","","surco para el nervio oculomotor",""
"253261","251389","pedunculus cerebri","cerebral peduncle","A14.1.06.004","","","cerebral peduncle","","","","pedunculus cerebri","","","","","","","","","","","","","","","","pedúnculo cerebral",""
"253273","253382","crus cerebri","cerebral crus","A14.1.06.005","","","cerebral crus","","","","crus cerebri","","","","","","","","","","","","","","","","pie peduncular",""
"253285","253261","sulcus lateralis mesencephali","lateral groove","A14.1.06.006","","","lateral groove","","","","sulcus lateralis mesencephali","","","","","","","","","","","","","","","","surco lateral mesencefálico",""
"253299","253261","tegmentum mesencephali","tegmentum of midbrain","A14.1.06.007","","","tegmentum of midbrain","","","","tegmentum mesencephali","","","","","","","","","","","","","","","","tegmento mesencefálico",""
"253301","253299","trigonum lemnisci lateralis","trigone of lateral lemniscus","A14.1.06.008","","","trigone of lateral lemniscus","","","","trigonum lemnisci lateralis","","","","","","","","","","","","","","","","triángulo del lemnisco lateral",""
"253317","251389","pedunculus cerebellaris superior","superior cerebellar peduncle","A14.1.06.009","","","superior cerebellar peduncle","","","","pedunculus cerebellaris superior","","","","","","","","","","","","","","","","pedúnculo cerebeloso superior",""
"253325","251389","frenulum veli medullaris superioris","frenulum","A14.1.06.010","","","frenulum","","","","frenulum veli medullaris superioris","","","","","","","","","","","","","","","","frenillo del velo medular superior",""
"253330","254185","lamina tecti","tectal plate","A14.1.06.011","","","tectal plate","","","","lamina tecti","","","","","","","","","","","","","","","","lámina tectal",""
"253349","253330","brachium colliculi inferioris","brachium of inferior colliculus","A14.1.06.012","","","brachium of inferior colliculus","","","","brachium colliculi inferioris","","","","","","","","","","","","","","","","brazo del colículo inferior",""
"253358","253330","brachium colliculi superioris","brachium of superior colliculus","A14.1.06.013","","","brachium of superior colliculus","","","","brachium colliculi superioris","","","","","","","","","","","","","","","","brazo del colículo superior",""
"253363","253330","colliculus inferior","inferior colliculus","A14.1.06.014","","","inferior colliculus","","","","colliculus inferior","","","","","","","","","","","","","","","","tubérculo cuadrigémino inferior",""
"253374","253330","colliculus superior","superior colliculus","A14.1.06.015","","","superior colliculus","","","","colliculus superior","","","","","","","","","","","","","","","","tubérculo cuadrigémino superior",""
"253382","253261","basis pedunculi","base of peduncle","A14.1.06.101","","","base of peduncle","","","","basis pedunculi","","","","","","","","","","","","","","","","base del pedúnculo cerebral",""
"253396","253273","tractus pyramidalis","pyramidal tract","A14.1.06.102","","","pyramidal tract","","","","tractus pyramidalis","","","","","","","","","","","","","","","","tracto piramidal",""
"253400","253396","fibrae corticospinales","corticospinal fibres","A14.1.06.103","","","corticospinal fibres","","","","fibrae corticospinales","","","","","","","","","","","","","","","","fibras corticoespinales",""
"253413","253396","fibrae corticonucleares","corticonuclear fibres","A14.1.06.104","","","corticonuclear fibres","","","","fibrae corticonucleares","","","","","","","","","","","","","","","","fibras corticonucleares",""
"253421","253273","tractus corticopontinus","corticopontine fibres","A14.1.06.105","","","corticopontine fibres","","","","tractus corticopontinus","","","","","","","","","","","","","","","","tracto corticopontino",""
"253437","253421","fibrae frontopontinae","frontopontine fibres","A14.1.06.106","","","frontopontine fibres","","","","fibrae frontopontinae","","","","","","","","","","","","","","","","fibras frontopontinas",""
"253445","253421","fibrae occipitopontinae","occipitopontine fibres","A14.1.06.107","","","occipitopontine fibres","","","","fibrae occipitopontinae","","","","","","","","","","","","","","","","fibras occipitopontinas",""
"253459","253421","fibrae parietopontinae","parietopontine fibres","A14.1.06.108","","","parietopontine fibres","","","","fibrae parietopontinae","","","","","","","","","","","","","","","","fibras parietopontinas",""
"253468","253421","fibrae temporopontinae","temporopontine fibres","A14.1.06.109","","","temporopontine fibres","","","","fibrae temporopontinae","","","","","","","","","","","","","","","","fibras temporopontinas",""
"253476","253273","fibrae corticoreticulares","corticoreticular fibres","A14.1.06.110","","","corticoreticular fibres","","","","fibrae corticoreticulares","","","","","","","","","","","","","","","","fibras corticorreticulares",""
"253484","253382","substantia nigra","substantia nigra","A14.1.06.111","","","substantia nigra","","","","substantia nigra","","","","","","","","","","","","","","","","sustancia negra",""
"253492","253484","pars compacta","compact part","A14.1.06.112","","","compact part","","","","pars compacta","","","","","","","","","","","","","","","","porción compacta",""
"253506","253484","pars lateralis","lateral part","A14.1.06.113","","","lateral part","","","","pars lateralis","","","","","","","","","","","","","","","","porción lateral",""
"253511","253484","pars reticularis","reticular part","A14.1.06.114","","","reticular part","","","","pars reticularis","","","","","","","","","","","","","","","","porción reticular",""
"253522","253484","pars retrorubralis","retrorubral part","A14.1.06.115","","","retrorubral part","","","","pars retrorubralis","","","","","","","","","","","","","","","","porción retrorrubral",""
"253533","253299","substantia alba","white substance","A14.1.06.201","","","white substance","","","","substantia alba","","","","","","","","","","","","","","","","sustancia blanca",""
"253540","253533","fibrae corticonucleares mesencephali","mesencephalic corticonuclear fibres","A14.1.06.202","","","mesencephalic corticonuclear fibres","","","","fibrae corticonucleares mesencephali","","","","","","","","","","","","","","","","fibras corticonucleares mesencefálicas",""
"253554","253533","fibrae hypothalamospinales","hypothalamospinal fibres","A14.1.06.203","","","hypothalamospinal fibres","","","","fibrae hypothalamospinales","","","","","","","","","","","","","","","","fibras hipotalamoespinales",""
